rows: 15	cols: 12	gap_every: 2
x: 871909.7 y: 6077451.8 prob: 1
x: 871909.7 y: 6077454.3 prob: 0.875
x: 871909.7 y: 6077456.8 prob: 0.875
x: 871909.7 y: 6077459.3 prob: 0.625
x: 871909.7 y: 6077461.8 prob: 1
x: 871909.7 y: 6077464.3 prob: 1
x: 871909.7 y: 6077466.8 prob: 0.4444444444
x: 871909.7 y: 6077469.3 prob: 0.4444444444
