rows: 15	cols: 12	gap_every: 2
x: 871925.7 y: 6077471.8 free_prob: 0.625
x: 871925.7 y: 6077474.3 free_prob: 0.1111111111
x: 871925.7 y: 6077476.8 free_prob: 1
x: 871925.7 y: 6077479.3 free_prob: 0.875
x: 871925.7 y: 6077481.8 free_prob: 0.875
x: 871925.7 y: 6077484.3 free_prob: 0.1111111111
x: 871925.7 y: 6077486.8 free_prob: 1
x: 871930.7 y: 6077451.8 free_prob: 0.4
x: 871930.7 y: 6077454.3 free_prob: 0.3636363636
x: 871930.7 y: 6077456.8 free_prob: 0.625
x: 871930.7 y: 6077459.3 free_prob: 0.75
x: 871930.7 y: 6077461.8 free_prob: 0.875
x: 871930.7 y: 6077464.3 free_prob: 1
x: 871930.7 y: 6077466.8 free_prob: 0.875
x: 871930.7 y: 6077469.3 free_prob: 1
x: 871930.7 y: 6077471.8 free_prob: 1
x: 871930.7 y: 6077474.3 free_prob: 1
x: 871930.7 y: 6077476.8 free_prob: 0.875
x: 871930.7 y: 6077479.3 free_prob: 0.6
x: 871930.7 y: 6077481.8 free_prob: 0.875
x: 871930.7 y: 6077484.3 free_prob: 0.3
x: 871930.7 y: 6077486.8 free_prob: 0.5
x: 871941.7 y: 6077451.8 free_prob: 0.25
x: 871941.7 y: 6077454.3 free_prob: 0.1818181818
x: 871941.7 y: 6077456.8 free_prob: 0.2222222222
x: 871941.7 y: 6077459.3 free_prob: 0.4444444444
x: 871941.7 y: 6077461.8 free_prob: 0.625
x: 871941.7 y: 6077464.3 free_prob: 0.6666666667
x: 871941.7 y: 6077466.8 free_prob: 0.5
x: 871941.7 y: 6077469.3 free_prob: 0.875
x: 871941.7 y: 6077471.8 free_prob: 0.625
x: 871941.7 y: 6077474.3 free_prob: 0.625
x: 871941.7 y: 6077476.8 free_prob: 0.75
x: 871941.7 y: 6077479.3 free_prob: 0.625
x: 871941.7 y: 6077481.8 free_prob: 0.625
x: 871941.7 y: 6077484.3 free_prob: 0.625
x: 871941.7 y: 6077486.8 free_prob: 0.4
x: 871946.7 y: 6077451.8 free_prob: 0
x: 871946.7 y: 6077454.3 free_prob: 0
x: 871946.7 y: 6077456.8 free_prob: 0.2
x: 871946.7 y: 6077459.3 free_prob: 0.3333333333
x: 871946.7 y: 6077461.8 free_prob: 0.1
x: 871946.7 y: 6077464.3 free_prob: 0.1818181818
x: 871946.7 y: 6077466.8 free_prob: 0.5
x: 871946.7 y: 6077469.3 free_prob: 0.3
x: 871946.7 y: 6077471.8 free_prob: 0.4
x: 871946.7 y: 6077474.3 free_prob: 0.7777777778
x: 871946.7 y: 6077476.8 free_prob: 0.4
x: 871946.7 y: 6077479.3 free_prob: 0.875
x: 871946.7 y: 6077481.8 free_prob: 0.5
x: 871946.7 y: 6077484.3 free_prob: 0.6666666667
x: 871946.7 y: 6077486.8 free_prob: 0.3636363636
x: 871957.7 y: 6077451.8 free_prob: 0.5
x: 871957.7 y: 6077454.3 free_prob: 0.09090909091
x: 871957.7 y: 6077456.8 free_prob: 0.2
x: 871957.7 y: 6077459.3 free_prob: 0.09090909091
x: 871957.7 y: 6077461.8 free_prob: 0.4
x: 871957.7 y: 6077464.3 free_prob: 0.4
x: 871957.7 y: 6077466.8 free_prob: 0.1
x: 871957.7 y: 6077469.3 free_prob: 0.5
x: 871957.7 y: 6077471.8 free_prob: 0.4444444444
x: 871957.7 y: 6077474.3 free_prob: 0.4
x: 871957.7 y: 6077476.8 free_prob: 0.4444444444
x: 871957.7 y: 6077479.3 free_prob: 0.625
x: 871957.7 y: 6077481.8 free_prob: 0.625
x: 871957.7 y: 6077484.3 free_prob: 0.875
x: 871957.7 y: 6077486.8 free_prob: 0.4545454545
x: 871962.7 y: 6077451.8 free_prob: 0.375
x: 871962.7 y: 6077454.3 free_prob: 0.1666666667
x: 871962.7 y: 6077456.8 free_prob: 0
x: 871962.7 y: 6077459.3 free_prob: 0
x: 871962.7 y: 6077461.8 free_prob: 0.07142857143
x: 871962.7 y: 6077464.3 free_prob: 0.08333333333
x: 871962.7 y: 6077466.8 free_prob: 0.1666666667
x: 871962.7 y: 6077469.3 free_prob: 0.07142857143
x: 871962.7 y: 6077471.8 free_prob: 0.1
x: 871962.7 y: 6077474.3 free_prob: 0
x: 871962.7 y: 6077476.8 free_prob: 0.4
x: 871962.7 y: 6077479.3 free_prob: 0.09090909091
x: 871962.7 y: 6077481.8 free_prob: 0.25
x: 871962.7 y: 6077484.3 free_prob: 0.4444444444
x: 871962.7 y: 6077486.8 free_prob: 0.2
x: 871973.7 y: 6077451.8 free_prob: 0.1666666667
x: 871973.7 y: 6077454.3 free_prob: 0
x: 871973.7 y: 6077456.8 free_prob: 0.1
x: 871973.7 y: 6077459.3 free_prob: 0
x: 871973.7 y: 6077461.8 free_prob: 0.125
x: 871973.7 y: 6077464.3 free_prob: 0.2
x: 871973.7 y: 6077466.8 free_prob: 0.2
x: 871973.7 y: 6077469.3 free_prob: 0
x: 871973.7 y: 6077471.8 free_prob: 0.09090909091
x: 871973.7 y: 6077474.3 free_prob: 0.09090909091
x: 871973.7 y: 6077476.8 free_prob: 0.2307692308
x: 871973.7 y: 6077479.3 free_prob: 0.6
x: 871973.7 y: 6077481.8 free_prob: 0.625
x: 871973.7 y: 6077484.3 free_prob: 0.25
x: 871973.7 y: 6077486.8 free_prob: 0.07692307692
x: 871978.7 y: 6077451.8 free_prob: 0.2727272727
x: 871978.7 y: 6077454.3 free_prob: 0.09090909091
x: 871978.7 y: 6077456.8 free_prob: 0.09090909091
x: 871978.7 y: 6077459.3 free_prob: 0.1818181818
x: 871978.7 y: 6077461.8 free_prob: 0.2727272727
x: 871978.7 y: 6077464.3 free_prob: 0.1538461538
x: 871978.7 y: 6077466.8 free_prob: 0
x: 871978.7 y: 6077469.3 free_prob: 0.09090909091
x: 871978.7 y: 6077471.8 free_prob: 0.09090909091
x: 871978.7 y: 6077474.3 free_prob: 0.07692307692
x: 871978.7 y: 6077476.8 free_prob: 0
x: 871978.7 y: 6077479.3 free_prob: 0.3
x: 871978.7 y: 6077481.8 free_prob: 0.1333333333
x: 871978.7 y: 6077484.3 free_prob: 0.125
x: 871978.7 y: 6077486.8 free_prob: 0.08333333333
x: 871989.7 y: 6077451.8 free_prob: 0.375
x: 871989.7 y: 6077454.3 free_prob: 0.1333333333
x: 871989.7 y: 6077456.8 free_prob: 0.07692307692
x: 871989.7 y: 6077459.3 free_prob: 0
x: 871989.7 y: 6077461.8 free_prob: 0.07692307692
x: 871989.7 y: 6077464.3 free_prob: 0.08333333333
x: 871989.7 y: 6077466.8 free_prob: 0.125
x: 871989.7 y: 6077469.3 free_prob: 0
x: 871989.7 y: 6077471.8 free_prob: 0.3333333333
x: 871989.7 y: 6077474.3 free_prob: 0
x: 871989.7 y: 6077476.8 free_prob: 0.1666666667
x: 871989.7 y: 6077479.3 free_prob: 0.05
x: 871989.7 y: 6077481.8 free_prob: 0.0625
x: 871989.7 y: 6077484.3 free_prob: 0
x: 871989.7 y: 6077486.8 free_prob: 0.2
x: 871994.7 y: 6077451.8 free_prob: 0.1428571429
x: 871994.7 y: 6077454.3 free_prob: 0.1
x: 871994.7 y: 6077456.8 free_prob: 0.1818181818
x: 871994.7 y: 6077459.3 free_prob: 0
x: 871994.7 y: 6077461.8 free_prob: 0.1428571429
x: 871994.7 y: 6077464.3 free_prob: 0.2727272727
x: 871994.7 y: 6077466.8 free_prob: 0
x: 871994.7 y: 6077469.3 free_prob: 0.1
x: 871994.7 y: 6077471.8 free_prob: 0.1538461538
x: 871994.7 y: 6077474.3 free_prob: 0.25
x: 871994.7 y: 6077476.8 free_prob: 0.1538461538
x: 871994.7 y: 6077479.3 free_prob: 0.1538461538
x: 871994.7 y: 6077481.8 free_prob: 0.06666666667
x: 871994.7 y: 6077484.3 free_prob: 0.2222222222
x: 871994.7 y: 6077486.8 free_prob: 0.5555555556
